箸 231,174,184,0,32,16,12,71,76,84,228,84,72,71,132,76,20,4,4,0,17,17,9,9,253,85,87,87,85,85,85,253,1,1,1,0,
莴 232,142,180,0,4,4,4,244,148,159,148,148,148,159,148,244,4,4,4,0,0,254,2,2,34,18,10,7,10,50,2,66,130,126,0,0,
莠 232,142,160,0,4,68,68,84,84,223,84,244,84,207,76,76,68,68,4,0,4,132,130,66,37,28,4,7,20,92,145,114,2,4,4,0,
阌 233,152,140,0,0,248,1,146,176,210,178,210,138,202,170,130,2,254,0,0,0,255,0,1,128,74,42,18,42,70,128,1,128,255,0,0,
旯 230,151,175,0,0,0,0,254,146,146,146,146,146,146,146,254,0,0,0,0,0,132,132,68,36,28,7,4,4,4,124,128,128,128,224,0,
圜 229,156,156,0,0,255,65,93,85,85,93,85,93,85,85,93,65,255,0,0,0,255,160,160,151,253,197,141,149,165,215,136,128,255,0,0,
涪 230,182,170,0,16,96,2,140,0,128,148,228,133,134,132,196,180,132,128,0,4,4,126,1,0,0,252,68,68,68,68,68,68,252,0,0,
赍 232,181,141,0,128,98,34,50,46,50,34,63,34,50,46,50,34,162,96,0,0,128,128,159,65,65,33,29,1,33,33,95,64,128,0,0,
柞 230,159,158,0,16,16,208,255,144,16,64,48,15,248,136,136,136,136,8,0,4,3,0,255,0,1,0,0,0,255,8,8,8,8,8,0,
嗍 229,151,141,0,0,252,4,252,0,209,22,240,20,211,0,254,34,34,254,0,0,15,4,15,128,67,50,15,2,135,96,31,66,130,127,0,
囵 229,155,181,0,0,254,2,130,66,162,18,14,146,34,66,130,130,254,0,0,0,255,65,64,64,79,82,81,80,80,92,64,64,255,0,0,
榧 230,166,167,0,16,16,208,255,144,16,254,2,146,146,254,2,254,146,146,0,4,3,0,255,0,1,127,64,68,68,127,64,127,68,68,0,
裰 232,163,176,0,8,136,233,26,128,66,42,18,110,128,66,42,18,110,0,0,1,0,255,1,130,66,42,18,110,128,94,34,82,142,128,0,
笾 231,172,190,0,16,8,36,199,12,148,132,148,232,135,132,140,148,4,4,0,0,130,66,62,64,160,144,140,131,128,144,160,159,128,128,0,
簟 231,176,159,0,8,12,235,170,174,250,170,168,172,251,170,174,234,10,2,0,32,32,32,47,42,42,42,250,42,42,42,47,32,32,32,0,
跎 232,183,142,0,0,62,34,226,34,62,32,24,200,8,9,14,136,40,24,0,32,63,32,31,17,17,0,0,63,68,66,65,64,64,120,0,
巽 229,183,189,0,0,62,74,74,74,206,96,0,62,202,74,74,78,96,0,0,16,16,146,82,50,31,18,18,18,31,50,82,146,16,16,0,
曷 230,155,183,0,0,0,0,62,234,42,42,42,42,42,42,62,0,0,0,0,8,4,2,61,33,41,37,35,37,9,65,129,65,63,0,0,
逖 233,128,150,0,64,66,204,0,17,138,252,3,64,56,128,127,128,32,24,0,64,32,31,34,73,80,79,80,72,70,65,64,64,67,76,0,
骓 233,170,147,0,2,250,130,130,254,128,32,16,252,75,72,249,74,72,8,0,8,24,72,132,68,63,0,0,255,34,34,63,34,34,32,0,
绔 231,187,148,0,32,48,172,99,112,68,36,84,76,71,76,84,36,68,64,0,34,103,34,18,18,1,9,13,11,73,137,73,57,1,0,0,
枋 230,158,139,0,16,16,208,255,144,16,8,8,248,137,142,136,136,136,8,0,4,3,0,255,0,131,64,48,15,0,64,128,64,63,0,0,
镒 233,149,146,0,64,48,239,36,36,0,16,145,86,16,16,16,84,147,16,0,1,1,127,33,17,64,65,126,66,126,66,126,66,126,65,0,
魃 233,173,131,0,0,252,38,253,36,252,0,8,8,200,127,72,73,202,8,0,64,49,13,3,61,89,84,88,70,81,72,69,66,77,96,0,
餮 233,164,174,0,0,145,137,87,37,21,13,169,148,74,33,146,68,40,8,0,4,4,4,2,254,171,43,42,42,107,107,190,194,164,4,0,
讵 232,174,181,0,64,64,66,204,0,0,254,34,34,34,34,34,34,226,2,0,0,0,0,127,32,16,127,68,68,68,68,68,68,71,64,0,
乜 228,185,156,0,128,128,64,252,64,32,32,32,16,16,8,248,0,0,0,0,0,0,0,63,64,64,64,64,64,66,68,67,64,64,120,0,
鄢 233,132,162,0,32,34,250,162,162,190,170,170,162,0,254,2,34,218,6,0,24,3,26,2,26,66,154,66,62,0,255,8,16,8,7,0,
瑭 231,145,173,0,132,132,252,132,132,0,252,68,84,84,253,86,84,244,68,0,16,48,31,8,136,96,31,0,253,69,71,69,69,253,0,0,
踅 232,184,133,0,0,36,164,36,255,20,20,128,126,18,18,18,241,17,16,0,128,128,64,111,138,138,139,250,170,170,170,174,161,128,128,0,
馓 233,166,147,0,64,48,143,40,24,164,191,164,191,164,64,184,23,240,16,0,0,0,127,32,16,255,10,10,138,255,64,39,24,103,128,0,
蟛 232,159,155,0,248,8,255,8,248,4,164,164,191,164,164,4,8,132,99,0,35,97,63,17,57,64,207,84,68,52,47,160,65,32,24,0,
鳟 233,179,159,0,16,236,39,228,52,236,0,244,85,62,20,126,85,244,4,0,64,207,73,47,41,47,0,23,53,85,21,149,253,23,16,0,
荛 232,141,155,0,4,36,36,36,47,36,60,100,148,84,63,20,20,148,4,0,0,136,138,74,42,25,9,9,8,121,137,138,138,139,224,0,
菬 232,143,172,0,132,4,20,100,15,4,20,20,244,20,31,20,20,244,4,0,8,11,248,4,3,4,2,253,68,68,68,69,70,253,0,0,
忪 229,191,170,0,128,112,0,255,8,144,96,30,0,224,7,24,96,128,0,0,0,0,0,255,1,32,112,44,35,32,32,36,56,96,1,0,
阍 233,152,141,0,0,248,1,242,80,82,82,114,210,74,74,66,2,254,0,0,0,255,0,3,253,85,84,84,84,85,254,3,128,255,0,0,
姹 229,167,185,0,16,16,240,31,16,240,32,152,136,137,142,72,72,40,24,0,64,34,21,8,22,97,8,8,8,127,132,132,132,228,4,0,
纰 231,186,176,0,32,48,172,99,32,24,0,254,64,64,0,255,64,32,24,0,34,103,34,18,18,18,0,127,32,16,0,63,64,64,120,0,
桉 230,161,137,0,16,16,208,255,144,48,152,136,136,233,142,136,136,168,152,0,4,3,0,255,0,3,128,132,75,40,16,40,71,128,0,0,
氪 230,176,170,0,8,164,163,170,170,234,170,170,170,170,42,234,2,2,0,0,0,128,78,42,26,11,122,138,142,224,0,15,48,64,248,0,
氘 230,176,152,0,32,16,76,71,84,84,84,84,84,84,84,212,4,4,0,0,128,64,48,14,0,0,0,254,0,0,0,15,48,64,240,0,
垅 229,158,133,0,32,32,32,255,32,32,16,16,255,16,240,17,22,144,16,0,16,48,16,15,8,136,96,28,67,32,63,72,70,65,120,0,
郃 233,131,131,0,32,16,40,36,35,36,40,16,32,254,2,34,218,6,0,0,0,0,127,33,33,33,127,0,0,255,8,16,8,7,0,0,
汊 230,177,138,0,16,96,2,12,192,2,30,226,10,50,2,226,30,0,0,0,4,4,124,3,128,128,64,32,19,12,19,32,64,128,128,0,
娉 229,168,137,0,16,16,240,31,16,240,0,124,84,84,127,84,84,124,0,0,64,34,21,8,22,97,1,13,11,9,73,137,73,57,1,0,
纡 231,186,161,0,32,48,172,99,32,24,128,130,130,130,254,130,130,130,128,0,34,103,34,18,18,18,0,0,64,128,127,0,0,0,0,0,
缟 231,188,159,0,32,48,172,99,48,0,4,116,84,85,86,84,84,116,4,0,34,103,34,18,18,0,255,1,29,21,21,21,93,129,127,0,
旮 230,151,174,0,64,64,36,36,20,12,7,4,4,4,60,64,64,64,112,0,0,0,0,255,73,73,73,73,73,73,73,255,0,0,0,0,
镢 233,149,162,0,64,56,231,36,254,2,42,50,226,50,42,66,58,162,98,0,1,1,63,145,127,0,135,100,31,132,71,48,14,112,128,0,
傈 229,130,136,0,128,96,248,7,0,242,146,146,254,146,254,146,146,242,0,0,0,0,255,0,64,68,36,20,12,255,12,20,36,68,64,0,
堋 229,160,139,0,32,32,255,32,32,0,254,34,34,254,0,254,34,34,254,0,16,48,31,8,136,64,63,66,130,127,128,127,2,130,255,0,
蔺 232,148,186,0,2,194,10,18,135,242,146,178,210,146,151,146,18,242,2,0,0,255,2,1,127,42,42,63,42,42,42,96,128,127,0,0,
庥 229,186,165,0,0,0,252,4,132,196,52,133,134,132,244,132,132,132,132,0,128,96,31,1,0,255,16,8,6,1,255,1,6,8,16,0,
枥 230,158,165,0,16,144,255,144,16,0,254,2,66,66,250,66,66,194,2,0,6,1,255,128,65,48,143,64,48,12,67,128,64,63,0,0,
腭 232,133,173,0,0,0,254,34,34,254,0,94,82,94,64,94,82,94,0,0,128,96,31,66,130,127,0,1,7,5,69,133,69,61,1,0,
鹕 233,185,149,0,8,136,255,136,8,254,34,34,254,0,252,22,37,132,252,0,0,31,16,159,96,31,66,130,127,16,19,18,82,130,126,0,
笮 231,172,174,0,32,16,12,135,236,148,132,148,136,135,132,140,148,132,4,0,4,2,1,0,0,255,36,36,36,36,36,36,32,0,0,0,
髂 233,171,130,0,96,190,170,186,162,190,96,140,68,181,38,164,100,12,0,0,0,255,10,74,138,127,4,4,250,74,73,74,250,4,4,0,
魍 233,173,141,0,0,252,38,253,36,252,0,254,42,114,162,50,42,254,0,0,64,49,13,3,61,89,84,95,65,71,69,69,81,95,96,0,
缁 231,188,129,0,32,48,172,99,48,8,20,99,8,20,99,8,20,99,0,0,34,103,34,18,18,0,255,73,73,127,73,73,73,255,0,0,
槊 230,167,138,0,4,116,69,70,252,70,69,116,0,254,42,42,42,254,0,0,68,68,38,37,20,12,4,254,5,12,20,37,38,69,68,0,
跞 232,183,158,0,0,62,34,226,34,62,0,252,132,132,244,130,131,130,128,0,32,63,32,31,17,17,32,16,76,128,127,0,4,8,48,0,
醚 233,134,154,0,242,18,254,18,254,18,242,132,152,2,44,160,255,40,38,0,255,74,73,72,73,73,255,32,31,36,66,65,95,65,70,0,
吒 229,144,146,0,0,252,4,4,252,0,4,4,4,252,130,130,131,130,128,0,0,15,4,4,15,0,1,1,1,63,64,64,64,64,120,0,
枳 230,158,179,0,16,16,208,255,144,16,0,252,4,4,4,4,4,252,0,0,4,3,0,255,0,131,64,35,25,1,1,9,17,35,192,0,
搿 230,144,191,0,36,36,254,35,34,16,76,67,76,48,4,36,252,34,34,0,130,66,63,2,2,0,126,34,126,0,66,130,127,2,2,0,
鹧 233,185,167,0,0,252,68,245,70,68,244,68,0,252,22,37,132,252,0,0,64,63,0,59,2,58,3,56,0,19,18,18,82,130,126,0,
蜍 232,156,141,0,0,248,8,255,8,248,32,16,72,68,195,68,72,16,32,0,32,99,33,31,17,57,34,26,66,130,127,2,2,10,50,0,
舻 232,136,187,0,128,252,150,229,132,252,0,0,224,32,63,36,36,228,0,0,128,127,2,76,128,127,128,96,31,2,2,2,2,7,0,0,
鏊 233,143,138,0,32,42,234,170,191,170,170,34,16,8,167,68,164,28,4,0,138,137,168,164,236,170,171,249,170,171,236,164,168,137,138,0,
禳 231,166,179,0,8,8,137,238,88,128,130,186,234,186,131,186,234,186,130,0,2,1,0,255,0,72,74,42,255,138,74,26,47,90,138,0,
蒺 232,146,186,0,66,130,2,242,23,18,210,150,154,146,151,146,146,18,2,0,16,137,100,31,132,133,68,36,20,15,20,36,68,132,132,0,
钹 233,146,185,0,32,16,44,231,36,36,16,16,240,159,144,145,150,144,16,0,1,1,1,127,33,81,48,143,128,67,44,16,44,67,128,0,
蜢 232,156,162,0,0,248,8,255,8,248,32,34,162,34,242,42,38,34,32,0,32,99,33,31,17,57,64,126,66,127,66,126,66,126,64,0,
鬻 233,172,187,0,0,29,85,119,0,42,24,127,24,42,0,29,85,119,0,0,1,241,17,23,85,117,85,213,85,117,85,23,145,241,1,0,
珩 231,143,169,0,132,132,252,132,132,16,136,196,51,64,68,68,196,68,64,0,16,48,31,8,8,1,0,255,0,0,64,128,127,0,0,0,
卮 229,141,174,0,0,0,254,18,18,146,146,146,146,145,145,145,17,17,16,0,128,96,31,0,0,63,64,64,64,68,72,71,64,120,0,0,
垭 229,158,173,0,32,32,255,32,32,64,130,2,254,2,2,254,2,130,96,0,16,48,31,8,8,64,67,64,127,64,64,127,66,65,64,0,
苄 232,139,132,0,132,132,132,132,159,132,148,228,132,132,159,132,132,132,132,0,0,0,0,0,0,0,255,0,0,4,8,16,0,0,0,0,
苕 232,139,149,0,4,36,36,36,175,100,36,36,36,36,47,36,228,4,4,0,4,4,2,253,68,68,68,68,68,69,70,69,252,0,0,0,
菀 232,143,128,0,132,100,36,164,47,36,44,52,36,36,47,36,36,164,100,0,0,136,134,73,49,13,3,0,127,129,137,145,143,224,0,0,
骠 233,170,160,0,2,250,130,130,254,128,2,122,74,126,74,126,74,122,2,0,8,24,72,132,68,63,68,37,85,133,125,5,21,37,68,0,
袷 232,162,183,0,8,8,137,234,24,128,32,80,72,68,67,68,72,80,32,0,2,1,0,255,1,6,0,254,66,66,66,66,66,254,0,0,
跹 232,183,185,0,0,62,34,226,62,128,130,140,64,68,68,252,66,66,64,0,32,63,32,31,18,66,32,31,32,64,64,95,64,64,64,0,
瘘 231,152,152,0,16,96,0,252,36,36,172,116,37,254,36,116,172,36,36,0,132,66,49,15,4,133,148,92,86,37,36,84,76,133,4,0,
騔 233,168,148,0,0,254,42,42,254,42,42,0,190,234,170,170,170,190,128,0,60,1,29,65,157,65,63,1,30,16,20,83,148,64,63,0,
論 232,171,150,0,8,168,169,170,168,8,32,144,168,164,163,164,168,144,32,0,0,126,34,34,126,0,0,255,4,63,4,63,132,255,0,0,
磬 231,163,172,0,0,2,234,170,239,170,234,2,16,110,162,162,110,16,16,0,34,35,18,10,254,74,74,74,74,75,74,74,251,2,2,0,
缶 231,188,182,0,0,32,16,12,11,8,8,248,8,8,8,8,8,0,0,0,1,1,125,65,65,65,65,127,65,65,65,65,253,1,1,0,
笸 231,172,184,0,32,16,204,71,76,84,68,84,72,71,68,76,84,68,4,0,0,0,255,128,128,158,146,146,146,146,146,146,158,128,128,0,
鸷 233,184,183,0,36,164,36,255,20,0,132,84,63,68,4,124,128,224,0,0,0,64,65,94,82,83,86,90,82,90,30,80,144,113,0,0,
頭 233,160,173,0,2,242,18,18,18,242,2,0,242,154,150,146,146,242,2,0,32,101,57,33,25,21,16,0,159,82,18,18,82,159,0,0,
芰 232,138,176,0,4,36,36,36,47,36,36,252,36,36,47,36,36,36,4,0,128,128,129,65,67,37,41,17,41,37,67,65,128,128,128,0,
蕲 232,149,178,0,2,226,170,178,231,178,170,226,2,242,23,18,10,10,2,0,8,11,10,10,255,10,10,139,96,31,1,1,255,1,1,0,
阆 233,152,134,0,0,248,1,2,240,82,86,90,82,82,242,2,2,254,0,0,0,255,0,0,63,17,9,3,5,9,21,34,128,255,0,0,
纨 231,186,168,0,32,48,172,99,32,24,0,16,16,255,16,16,240,0,0,0,34,103,34,18,18,146,64,33,26,7,24,0,63,64,240,0,
琮 231,144,174,0,132,132,252,132,132,0,12,36,36,37,38,36,36,36,12,0,16,48,31,8,8,32,17,13,65,129,127,1,5,9,49,0,
牦 231,137,166,0,64,60,16,16,255,16,16,68,68,68,254,34,35,34,0,0,2,6,2,2,255,1,5,4,4,4,127,130,130,130,242,0,
砩 231,160,169,0,4,228,92,68,196,0,200,72,255,72,72,255,72,120,0,0,1,63,16,16,63,128,67,50,15,2,2,255,18,34,30,0,
蠲 232,160,178,0,16,145,86,16,84,147,16,128,94,114,222,82,94,82,222,0,253,132,252,132,252,68,125,64,47,41,63,41,111,128,127,0,
锒 233,148,146,0,32,16,44,231,36,36,0,252,36,37,38,36,36,252,0,0,1,1,1,127,33,17,0,255,65,33,7,9,17,41,68,0,
锕 233,148,149,0,64,48,239,36,36,254,66,190,0,242,18,242,2,254,2,0,1,1,127,33,17,255,16,15,0,15,4,79,128,127,0,0,
郓 233,131,147,0,0,22,146,114,30,210,18,18,22,0,254,2,34,218,6,0,16,49,17,17,17,255,9,9,9,0,255,8,16,8,7,0,
妯 229,166,175,0,16,16,240,31,16,240,0,240,16,16,255,16,16,240,0,0,64,34,21,8,22,97,0,255,66,66,127,66,66,255,0,0,
驷 233,169,183,0,2,250,130,130,254,128,0,254,2,254,2,254,2,254,0,0,8,24,72,132,68,63,0,127,35,32,32,33,34,127,0,0,
鹩 233,185,169,0,128,84,164,148,143,148,164,84,128,252,22,37,132,252,0,0,0,64,47,138,250,10,47,64,0,19,18,18,82,130,126,0,
舢 232,136,162,0,128,252,150,229,132,252,0,240,0,0,255,0,0,240,0,0,128,127,2,76,128,127,0,63,32,32,63,32,32,127,0,0,
趸 232,182,184,0,2,66,66,34,18,14,10,10,42,74,42,26,2,2,2,0,0,128,64,55,69,133,133,253,149,149,149,151,144,128,128,0,
證 232,173,137,0,8,168,169,170,168,66,42,82,78,64,71,88,36,82,136,0,0,126,34,34,126,64,95,105,73,73,73,105,95,64,64,0,
養 233,164,138,0,64,68,84,212,85,118,84,220,84,86,85,212,84,68,64,0,2,2,1,0,255,149,85,21,53,53,95,96,145,2,2,0,
芫 232,138,171,0,4,4,4,36,47,36,36,36,36,36,47,36,4,4,4,0,0,129,129,65,49,15,1,1,1,127,129,129,129,241,0,0,
嗉 229,151,137,0,0,252,4,4,252,0,68,84,84,212,127,84,84,84,68,0,0,15,4,4,15,0,72,42,75,138,126,10,9,44,88,0,
蠊 232,160,138,0,248,8,255,8,248,0,254,18,86,250,83,250,86,210,18,0,35,97,63,17,185,96,95,33,21,255,5,255,21,39,65,0,
笊 231,172,138,0,32,16,12,135,140,148,132,148,72,71,196,108,84,4,4,0,128,64,48,15,0,0,255,0,0,0,7,24,32,64,128,0,
莸 232,142,184,0,4,20,164,68,164,31,132,132,244,143,132,148,228,132,132,0,18,73,132,66,63,128,96,24,7,0,127,128,128,128,224,0,
饴 233,165,180,0,64,48,143,8,40,24,32,48,40,36,35,32,40,48,96,0,0,0,127,32,16,8,0,255,65,65,65,65,65,255,0,0,
阃 233,152,131,0,0,248,1,242,144,146,146,242,146,146,146,242,2,254,0,0,0,255,0,63,40,36,34,63,34,36,40,63,128,255,0,0,
浯 230,181,175,0,16,96,2,140,0,130,146,146,242,158,146,146,242,130,128,0,4,4,126,1,0,0,252,68,68,68,68,68,252,0,0,0,
枇 230,158,135,0,16,16,208,255,144,16,0,254,64,64,0,255,64,32,24,0,4,3,0,255,0,3,0,127,32,16,0,63,64,64,120,0,
焱 231,132,177,0,64,64,72,38,160,16,8,7,8,16,32,168,70,64,64,0,128,72,38,16,15,20,99,0,136,70,32,31,40,70,128,0,
铆 233,147,134,0,64,48,239,36,36,0,252,4,2,248,0,252,4,4,252,0,1,1,127,33,17,0,143,68,50,15,0,255,4,8,7,0,
擤 230,147,164,0,16,16,255,16,144,128,190,170,171,170,170,170,190,128,0,0,66,130,127,1,32,47,170,106,42,47,42,234,42,47,32,0,
柢 230,159,162,0,16,16,208,255,144,16,252,132,132,132,254,130,131,130,128,0,4,3,0,255,0,1,255,64,32,0,65,142,48,64,248,0,
醢 233,134,162,0,242,18,254,18,242,128,68,36,244,44,39,36,228,4,0,0,255,73,72,73,255,0,64,124,69,125,69,125,69,124,64,0,
呲 229,145,178,0,0,252,4,4,252,0,248,0,255,32,0,255,64,32,16,0,0,15,4,4,47,96,63,16,31,16,0,63,64,64,120,0,
崾 229,180,190,0,240,0,255,0,240,0,242,146,146,254,146,254,146,146,242,0,31,16,15,8,31,4,132,148,92,102,36,84,76,132,4,0,
溆 230,186,134,0,8,49,134,32,16,44,227,36,8,4,252,4,132,124,0,0,4,126,1,16,77,129,127,5,153,64,51,12,51,64,128,0,
潴 230,189,180,0,32,194,12,128,34,20,248,38,36,164,127,36,52,40,36,0,4,4,126,1,66,129,127,2,1,255,73,73,73,255,0,0,
牖 231,137,150,0,0,254,32,32,63,32,252,84,84,85,86,244,84,116,92,0,128,127,1,1,255,64,63,0,255,21,21,255,21,149,255,0,
硪 231,161,170,0,4,228,92,68,196,0,36,36,254,34,32,255,34,172,32,0,1,63,16,16,63,0,68,132,127,34,16,15,54,65,240,0,
碓 231,162,147,0,4,132,228,92,68,196,32,16,252,75,72,249,74,72,8,0,2,1,127,16,16,63,0,0,255,34,34,63,34,34,32,0,
鹆 233,185,134,0,136,68,35,24,33,66,140,0,252,6,21,68,132,124,0,0,0,127,33,33,33,127,0,16,19,18,18,82,146,66,62,0,
鬣 233,172,163,0,4,20,95,181,21,21,29,85,160,20,20,18,74,169,4,0,0,0,255,145,49,91,21,245,149,59,81,17,63,64,224,0,
堀 229,160,128,0,32,32,32,255,32,32,254,18,210,18,18,242,18,18,222,0,16,48,16,15,136,104,31,0,123,66,66,127,66,66,251,0,
帙 229,184,153,0,0,248,8,255,8,248,64,60,16,16,255,16,16,16,0,0,0,15,0,255,8,15,129,65,49,13,3,13,49,65,129,0,
雱 233,155,177,0,16,12,5,85,85,85,133,127,5,85,85,85,5,20,12,0,0,130,130,66,34,30,10,11,74,138,74,58,2,2,0,0,
須 233,160,136,0,32,16,8,132,99,0,0,242,146,154,150,146,146,242,2,0,132,66,33,16,8,6,128,95,50,18,18,18,50,95,128,0,
進 233,128,178,0,64,64,66,204,32,16,252,39,36,37,254,36,36,36,4,0,0,64,32,31,32,64,95,73,73,73,79,73,73,73,72,0,
诎 232,175,142,0,64,64,66,204,0,0,0,124,64,64,255,64,64,124,0,0,0,0,0,127,32,16,0,126,64,64,127,64,64,254,0,0,
獐 231,141,144,0,64,34,20,8,244,2,16,210,86,90,83,90,86,210,16,0,8,68,130,65,63,0,16,23,21,21,253,21,21,23,16,0,
桁 230,161,129,0,16,16,208,255,144,16,136,196,51,64,68,68,196,68,64,0,4,3,0,255,0,3,0,255,0,0,64,128,127,0,0,0,
蛱 232,155,177,0,0,248,8,255,8,248,0,40,200,8,255,8,136,104,0,0,32,99,33,31,17,25,178,66,50,14,3,14,50,66,130,0,
鳏 233,179,143,0,16,236,39,228,52,236,0,62,162,62,226,62,162,62,0,0,64,207,73,47,41,47,0,34,25,0,255,0,8,51,0,0,
郴 233,131,180,0,0,16,144,255,16,0,144,255,16,16,0,254,66,178,14,0,8,6,1,255,9,6,1,255,1,2,0,255,8,16,15,0,
幂 229,185,130,0,8,6,2,250,170,170,170,170,170,170,170,250,2,10,6,0,18,18,10,122,14,10,11,254,10,42,78,58,10,18,18,0,
箝 231,174,157,0,144,136,132,231,140,20,132,148,232,135,132,140,244,132,132,0,8,72,136,127,4,4,0,0,255,68,68,68,255,0,0,0,
僳 229,131,179,0,128,96,248,7,0,242,146,146,254,146,254,146,146,242,0,0,0,0,255,0,64,68,37,22,12,255,12,22,37,68,64,0,
疝 231,150,157,0,16,96,0,252,4,132,4,4,5,246,4,4,4,132,4,0,132,66,49,15,0,63,32,32,32,63,32,32,32,127,0,0,
茴 232,140,180,0,4,4,228,36,36,47,36,36,36,47,36,36,228,4,4,0,0,0,255,64,64,79,73,73,73,79,64,64,255,0,0,0,
揶 230,143,182,0,16,16,255,16,2,254,34,34,254,2,0,254,66,178,14,0,66,130,127,1,16,31,17,9,255,8,0,255,8,16,15,0,
呦 229,145,166,0,0,252,4,252,0,96,88,198,48,16,255,16,16,240,0,0,0,15,4,7,0,12,11,136,92,48,15,64,128,127,0,0,
嗌 229,151,140,0,252,4,4,252,0,16,145,86,16,16,16,84,147,16,0,0,15,4,4,15,64,65,126,66,126,66,126,66,126,65,64,0,
囹 229,155,185,0,0,254,2,130,66,34,82,142,18,34,66,130,130,254,0,0,0,255,65,64,65,65,73,81,105,69,67,64,64,255,0,0,
螈 232,158,136,0,0,248,8,255,8,248,0,254,2,242,90,86,82,242,2,0,32,99,33,31,17,153,112,31,32,89,129,127,1,9,48,0,
脲 232,132,178,0,0,254,34,34,254,0,254,18,18,18,210,18,18,30,128,0,128,127,2,130,255,48,79,49,79,128,127,3,12,50,65,0,
镊 233,149,138,0,64,48,239,36,36,128,130,254,170,170,170,170,254,66,64,0,1,1,127,33,145,66,42,18,110,128,94,34,83,142,128,0,
锑 233,148,145,0,64,48,239,36,36,0,200,73,78,72,248,76,75,120,0,0,1,1,127,33,17,64,35,18,10,6,255,2,18,34,30,0,
胨 232,131,168,0,0,254,34,34,254,8,136,104,24,15,232,8,8,8,8,0,128,127,2,130,255,32,17,13,65,129,127,1,5,9,48,0,
膈 232,134,136,0,0,254,34,34,254,0,2,122,74,74,74,74,74,122,2,0,128,127,2,130,255,0,255,9,11,13,121,13,75,137,127,0,
痼 231,151,188,0,16,96,0,252,4,244,148,148,149,246,148,148,148,244,4,0,132,66,49,15,0,255,64,94,82,83,82,94,64,255,0,0,
鳊 233,179,138,0,16,236,39,228,52,236,0,252,36,36,37,38,36,36,60,0,64,207,73,47,41,47,4,3,255,9,127,9,127,137,255,0,
赅 232,181,133,0,0,254,2,242,2,254,8,136,200,168,153,142,136,72,40,0,128,71,48,15,16,39,136,136,68,68,34,17,40,68,130,0,
贽 232,180,189,0,36,164,36,255,20,0,132,84,63,68,4,124,128,224,0,0,0,0,129,158,66,67,34,26,34,34,66,94,128,1,0,0,
處 232,153,149,0,0,0,248,8,72,72,72,127,170,170,170,170,138,200,24,0,128,96,31,144,136,87,36,84,76,160,158,130,158,160,184,0,
苤 232,139,164,0,4,36,36,36,47,36,36,164,100,36,47,36,36,36,4,0,64,72,72,68,68,66,65,127,64,65,65,66,68,72,64,0,
峄 229,179,132,0,0,240,0,255,0,240,130,134,74,82,162,82,74,134,128,0,0,31,16,15,8,31,16,18,18,18,255,18,18,18,16,0,
桡 230,161,161,0,16,16,208,255,144,16,136,136,79,88,36,84,132,228,0,0,4,3,0,255,0,129,66,50,14,2,2,62,66,66,114,0,
雎 233,155,142,0,0,254,34,34,34,254,32,16,252,75,72,249,74,72,8,0,32,63,33,33,17,31,16,0,255,34,34,63,34,34,32,0,
鲋 233,178,139,0,16,236,39,228,52,236,64,32,248,7,144,16,16,255,16,0,64,207,73,47,41,47,0,0,255,0,0,67,128,127,0,0,
鞫 233,158,171,0,4,196,95,244,95,196,16,168,167,180,164,164,36,4,252,0,8,11,10,255,10,11,0,58,42,42,42,122,128,64,63,0,
鼬 233,188,172,0,126,74,73,64,74,74,126,0,240,16,16,255,16,16,240,0,255,148,0,255,148,0,127,192,255,66,66,127,66,66,255,0,
獯 231,141,175,0,34,20,8,246,8,234,42,106,170,254,169,105,41,233,8,0,68,130,65,63,144,85,21,85,149,31,85,149,21,85,144,0,
昀 230,152,128,0,0,252,132,132,132,252,32,16,76,139,8,8,8,248,0,0,0,63,16,16,16,63,0,16,16,9,68,130,64,63,0,0,
痍 231,151,141,0,16,96,0,252,84,84,84,84,85,254,84,84,84,212,20,0,132,66,49,15,128,135,69,37,21,15,21,37,85,165,156,0,
蟊 232,159,138,0,0,72,72,41,41,25,75,141,121,13,11,9,40,24,0,0,64,78,74,127,74,106,206,0,78,74,127,74,74,110,192,0,
鞴 233,158,180,0,196,95,244,95,196,32,36,164,255,164,164,164,191,164,36,0,11,10,255,10,11,2,1,255,10,10,127,10,138,255,0,0,
疖 231,150,150,0,16,96,0,252,4,36,36,36,229,38,36,36,36,228,4,0,132,66,49,15,0,0,0,0,255,0,0,4,8,7,0,0,
熘 231,134,152,0,128,112,0,255,16,8,126,66,42,145,98,30,34,66,62,0,128,96,24,7,8,16,255,73,73,73,127,73,73,73,255,0,
乇 228,185,135,0,0,0,4,4,4,4,254,130,130,130,131,130,128,128,0,0,1,1,1,1,1,1,63,64,64,64,64,64,64,120,0,0,
羸 231,190,184,0,2,2,238,170,170,170,170,171,170,170,170,170,234,2,2,0,128,126,170,254,0,69,86,252,86,69,128,126,18,126,224,0,
嵴 229,181,180,0,240,0,255,0,240,80,202,164,144,143,144,164,170,80,64,0,31,16,15,8,31,0,255,10,10,10,74,138,127,0,0,0,
栀 230,160,128,0,16,16,208,255,144,16,0,254,18,146,146,145,145,145,16,0,4,3,0,255,0,131,96,31,0,63,64,68,72,71,112,0,
